sales_id,retailer,retailer_id,invoice_date,region,state,city,Gender,Product_Type,total_sales,operating_profit,sales_method
245,West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Women's,Street Footwear,"$6,000","$2,100",In-store
246,Foot Locker,1185732,1/6/2020,Northeast,New York,New York,Women's,Apparel,"$12,540",$401,Outlet
247,Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,Women's,Street Footwear,"$9,000","$3,600",Online
248,Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Women's,Athletic Footwear,"$6,000","$2,400",Online
249,West Gear,1128299,2/5/2021,West,California,San Francisco,Men's,Street Footwear,"$13,676",$602,Online
250,Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Women's,Athletic Footwear,"$6,000","$2,400",Online
251,Walmart,1185732,4/26/2020,Northeast,New York,New York,Women's,Apparel,"$16,500",$462,Outlet
252,Sports Direct,1197831,9/15/2021,South,Texas,Dallas,Women's,Apparel,"$13,939",$878,Online
253,Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Men's,Street Footwear,"$20,212","$1,152",Online
254,Sports Direct,1197831,4/17/2021,South,Tennessee,Knoxville,Women's,Street Footwear,"$9,468",$568,Online
255,Foot Locker,1185732,8/18/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$8,125","$3,250",In-store
256,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's,Street Footwear,"$15,517",$869,Online
257,Foot Locker,1185732,11/18/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$8,125","$3,250",In-store
258,Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Men's,Street Footwear,"$14,465",$926,Online
259,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's,Athletic Footwear,"$7,500","$2,625",Online
260,West Gear,1185732,1/11/2021,Midwest,Missouri,St. Louis,Women's,Athletic Footwear,"$6,500","$2,600",In-store
261,Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Women's,Street Footwear,"$4,500","$1,800",Online
262,Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Women's,Street Footwear,"$6,000","$2,400",Online
263,Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,Men's,Athletic Footwear,"$4,500","$1,575",Online
264,Sports Direct,1185732,2/4/2021,Southeast,South Carolina,Charleston,Men's,Street Footwear,"$8,942",$447,Online
265,Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,Women's,Street Footwear,"$4,500","$1,575",Online
266,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's,Athletic Footwear,"$8,125","$2,844",In-store
267,Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Men's,Street Footwear,"$7,101",$383,Online
268,West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Women's,Street Footwear,"$4,875","$1,706",In-store
269,Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Women's,Apparel,"$16,832","$1,060",Online
270,Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,Women's,Apparel,"$9,000","$3,150",Online
271,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Women's,Athletic Footwear,"$3,250","$1,300",In-store
272,Foot Locker,1185732,3/18/2020,Northeast,New York,New York,Women's,Street Footwear,"$11,565",$532,Online
273,Sports Direct,1197831,8/1/2020,South,Texas,Houston,Men's,Athletic Footwear,"$7,890",$308,Outlet
274,West Gear,1185732,9/12/2021,West,Utah,Salt Lake City,Men's,Apparel,"$6,500","$2,275",In-store
275,Walmart,1197831,8/21/2020,South,Texas,Houston,Women's,Athletic Footwear,"$6,838",$328,Outlet
276,Amazon,1185732,3/9/2021,Midwest,Ohio,Columbus,Women's,Athletic Footwear,"$8,125","$3,250",Online
277,Foot Locker,1197831,10/14/2021,Midwest,Kansas,Wichita,Women's,Apparel,"$9,000","$3,150",Online
278,West Gear,1128299,1/13/2021,West,California,San Francisco,Men's,Athletic Footwear,"$12,887",$309,Outlet
279,Foot Locker,1185732,2/18/2021,South,Mississippi,Jackson,Women's,Athletic Footwear,"$8,125","$3,250",Online
280,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's,Athletic Footwear,"$9,000","$3,150",In-store
281,West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Women's,Street Footwear,"$7,500","$2,625",In-store
282,West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,Women's,Apparel,"$6,000","$2,400",In-store
283,West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Women's,Street Footwear,"$7,500","$3,000",In-store
284,Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's,Athletic Footwear,"$6,500","$2,275",Online
285,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Women's,Athletic Footwear,"$4,875","$1,950",Online
286,West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,Women's,Street Footwear,"$9,000","$3,600",In-store
287,Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's,Apparel,"$8,125","$2,844",Online
288,West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Women's,Street Footwear,"$4,875","$1,950",Online
289,Kohl's,1197831,2/14/2021,Midwest,Kansas,Wichita,Women's,Apparel,"$6,500","$2,275",Online
290,Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,Women's,Street Footwear,"$9,000","$2,700",In-store
291,Foot Locker,1185732,1/31/2020,Northeast,New York,New York,Men's,Street Footwear,"$13,500",$837,Online
292,Walmart,1185732,5/4/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$15,300",$643,Online
293,Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's,Street Footwear,"$10,752",$624,Online
294,Kohl's,1197831,10/14/2021,Midwest,Kansas,Wichita,Men's,Athletic Footwear,"$6,500","$2,275",Online
295,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's,Street Footwear,"$15,600",$874,Online
296,West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Women's,Street Footwear,"$6,500","$2,600",In-store
297,Walmart,1185732,4/27/2020,Northeast,New York,New York,Men's,Street Footwear,"$17,940","$1,076",Online
298,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Men's,Street Footwear,"$9,984",$579,Online
299,Foot Locker,1185732,3/16/2020,Northeast,New York,New York,Men's,Street Footwear,"$18,850","$1,150",Online
300,West Gear,1185732,9/11/2020,Southeast,Florida,Miami,Men's,Street Footwear,"$17,940","$1,076",Online
301,West Gear,1128299,1/7/2021,West,California,San Francisco,Men's,Athletic Footwear,"$12,800",$384,Outlet
302,Foot Locker,1185732,3/31/2020,Northeast,New York,New York,Women's,Athletic Footwear,"$12,960",$518,Outlet
303,West Gear,1128299,2/10/2021,West,California,San Francisco,Women's,Apparel,"$14,336",$215,Outlet
304,Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Men's,Street Footwear,"$20,349","$1,140",Online
305,Foot Locker,1185732,1/21/2020,Northeast,New York,New York,Women's,Street Footwear,"$10,336",$393,Outlet
306,Walmart,1197831,9/10/2020,South,Texas,Houston,Women's,Apparel,"$12,516",$713,Outlet
307,West Gear,1128299,2/13/2021,West,California,San Francisco,Women's,Street Footwear,"$11,264",$372,Outlet
308,Walmart,1197831,10/28/2020,South,Texas,Houston,Women's,Street Footwear,"$11,324",$430,Outlet
309,West Gear,1128299,2/16/2021,West,California,San Francisco,Women's,Apparel,"$12,800",$218,Outlet
310,West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's,Street Footwear,"$17,880",$751,Outlet
311,Foot Locker,1185732,1/30/2020,Northeast,New York,New York,Women's,Apparel,"$11,628",$314,Outlet
312,Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's,Street Footwear,"$9,216",$433,Outlet
313,Walmart,1197831,9/1/2020,South,Texas,Houston,Women's,Street Footwear,"$11,583",$533,Online
314,Walmart,1197831,8/19/2020,South,Texas,Houston,Men's,Athletic Footwear,"$10,659",$448,Outlet
315,Sports Direct,1197831,9/10/2021,South,Texas,Dallas,Men's,Street Footwear,"$7,680",$284,Outlet
316,Walmart,1185732,5/2/2020,Northeast,New York,New York,Women's,Apparel,"$17,066",$478,Outlet
317,Sports Direct,1197831,9/16/2021,South,Texas,Dallas,Men's,Street Footwear,"$8,704",$366,Outlet
318,West Gear,1128299,2/11/2021,West,California,San Francisco,Men's,Street Footwear,"$12,880",$425,Outlet
319,West Gear,1128299,1/22/2021,West,California,San Francisco,Men's,Apparel,"$15,517",$884,Outlet
320,Sports Direct,1197831,9/23/2021,South,Texas,Dallas,Men's,Athletic Footwear,"$11,008",$506,Outlet
321,Sports Direct,1197831,9/18/2021,South,Texas,Dallas,Women's,Street Footwear,"$10,626",$446,Outlet
322,West Gear,1128299,2/5/2021,West,California,San Francisco,Men's,Street Footwear,"$10,257",$359,Outlet
323,Sports Direct,1197831,8/30/2021,South,Alabama,Birmingham,Women's,Apparel,"$9,468",$625,Outlet
324,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's,Athletic Footwear,"$19,462",$545,Outlet
325,Sports Direct,1197831,10/21/2021,South,Texas,Dallas,Women's,Apparel,"$13,824",$829,Outlet
326,Sports Direct,1197831,4/17/2021,South,Tennessee,Knoxville,Women's,Street Footwear,"$9,660",$483,Outlet
327,West Gear,1197831,6/4/2021,West,Idaho,Boise,Men's,Athletic Footwear,"$9,205",$377,Outlet
328,Sports Direct,1197831,4/9/2021,South,Tennessee,Knoxville,Men's,Street Footwear,"$7,168",$337,Outlet
329,Sports Direct,1197831,9/8/2021,South,Alabama,Birmingham,Women's,Street Footwear,"$9,982",$559,Outlet
330,Sports Direct,1197831,9/6/2021,South,Alabama,Birmingham,Men's,Street Footwear,"$7,936",$421,Outlet
331,West Gear,1197831,11/20/2021,South,Arkansas,Little Rock,Women's,Street Footwear,"$8,000","$3,200",Online
332,Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Men's,Street Footwear,"$8,153",$359,Outlet
333,Foot Locker,1185732,1/2/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$11,520",$403,Outlet
334,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's,Athletic Footwear,"$14,080",$436,Outlet
335,Foot Locker,1185732,3/3/2020,Northeast,New York,New York,Women's,Apparel,"$14,080",$408,Outlet
336,Foot Locker,1185732,1/8/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$12,006",$528,Online
337,Foot Locker,1185732,3/10/2020,Northeast,New York,New York,Men's,Street Footwear,"$18,821","$1,129",Online
338,Foot Locker,1185732,2/8/2020,Northeast,New York,New York,Women's,Street Footwear,"$12,006",$564,Online
339,Foot Locker,1185732,3/7/2020,Northeast,New York,New York,Women's,Athletic Footwear,"$12,267",$552,Online
340,Walmart,1185732,5/7/2020,Northeast,New York,New York,Men's,Apparel,"$15,660",$673,Online
341,Walmart,1197831,8/26/2020,South,Texas,Houston,Women's,Street Footwear,"$11,803",$531,Online
342,Walmart,1197831,10/31/2020,South,Texas,Houston,Women's,Apparel,"$13,833",$858,Online
343,Foot Locker,1185732,8/12/2020,Southeast,Florida,Miami,Men's,Street Footwear,"$13,717",$782,Online
344,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's,Street Footwear,"$21,663",$953,Online
345,Sports Direct,1185732,2/17/2021,Southeast,Virginia,Richmond,Men's,Street Footwear,"$6,656",$366,Outlet
346,West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's,Street Footwear,"$17,664",$654,Outlet
347,West Gear,1128299,8/24/2021,West,Oregon,Portland,Men's,Athletic Footwear,"$15,872",$667,Outlet
348,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Men's,Street Footwear,"$12,032",$566,Outlet
349,Foot Locker,1185732,3/7/2020,Northeast,New York,New York,Women's,Athletic Footwear,"$11,286",$429,Outlet
350,West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Men's,Athletic Footwear,"$14,592",$642,Outlet
351,Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's,Street Footwear,"$10,692",$470,Outlet
352,Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,Men's,Athletic Footwear,"$7,680",$307,Outlet
353,Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Men's,Street Footwear,"$10,496",$472,Outlet
354,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's,Street Footwear,"$20,196",$747,Outlet
355,Foot Locker,1185732,2/7/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$10,952",$383,Outlet
356,Foot Locker,1185732,3/6/2020,Northeast,New York,New York,Women's,Street Footwear,"$10,952",$449,Outlet
357,Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's,Street Footwear,"$12,288",$578,Outlet
358,Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's,Street Footwear,"$7,688",$354,Outlet
359,Sports Direct,1197831,7/26/2020,South,Texas,Houston,Men's,Athletic Footwear,"$8,415",$379,Online
360,Foot Locker,1185732,11/18/2021,Midwest,Missouri,St. Louis,Women's,Street Footwear,"$7,375","$2,581",In-store
361,Walmart,1197831,9/5/2020,South,Texas,Houston,Men's,Street Footwear,"$11,220",$539,Online
362,Sports Direct,1197831,9/5/2021,South,Texas,Dallas,Men's,Athletic Footwear,"$5,456",$229,Outlet
363,Walmart,1197831,10/28/2020,South,Texas,Houston,Women's,Street Footwear,"$11,985",$587,Online
364,Sports Direct,1197831,9/22/2021,South,Texas,Dallas,Men's,Street Footwear,"$8,432",$363,Outlet
365,Foot Locker,1185732,3/12/2020,Northeast,New York,New York,Women's,Street Footwear,"$10,325",$434,Outlet
366,Sports Direct,1197831,10/17/2021,South,Texas,Dallas,Men's,Athletic Footwear,"$9,672",$406,Outlet
367,Walmart,1197831,8/17/2020,South,Texas,Houston,Women's,Apparel,"$9,440",$538,Outlet
368,Sports Direct,1197831,5/15/2021,South,Tennessee,Knoxville,Men's,Street Footwear,"$9,672",$464,Outlet
369,Sports Direct,1197831,9/21/2021,South,Texas,Dallas,Women's,Apparel,"$13,770",$923,Online
370,Sports Direct,1197831,10/7/2021,South,Alabama,Birmingham,Men's,Athletic Footwear,"$9,920",$526,Outlet
371,Walmart,1197831,8/18/2020,South,Texas,Houston,Men's,Street Footwear,"$8,260",$339,Outlet
372,Walmart,1197831,8/24/2020,South,Texas,Houston,Men's,Street Footwear,"$8,555",$342,Outlet
373,Foot Locker,1185732,9/24/2020,Southeast,Florida,Miami,Men's,Athletic Footwear,"$11,730",$528,Online
374,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's,Apparel,"$18,352",$863,Outlet
375,Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Men's,Street Footwear,"$17,640",$882,Online
376,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's,Street Footwear,"$10,455",$575,Online
377,Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's,Street Footwear,"$12,152",$486,Outlet
378,Foot Locker,1185732,3/11/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$13,038",$482,Outlet
379,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Men's,Street Footwear,"$11,985",$767,Online
380,Foot Locker,1185732,2/6/2020,Northeast,New York,New York,Men's,Street Footwear,"$17,118","$1,096",Online
381,West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's,Street Footwear,"$6,944",$299,Outlet
382,Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's,Street Footwear,"$20,145","$1,007",Online
383,Walmart,1185732,4/29/2020,Northeast,New York,New York,Women's,Street Footwear,"$12,642",$531,Outlet
384,Foot Locker,1185732,1/8/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$12,285",$405,Outlet
385,West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's,Street Footwear,"$6,696",$315,Outlet
386,Sports Direct,1185732,12/15/2021,Midwest,Michigan,Detroit,Men's,Street Footwear,"$14,025",$856,Online
387,Walmart,1197831,8/29/2020,South,Texas,Houston,Women's,Apparel,"$13,771",$868,Online
388,West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Women's,Apparel,"$19,840",$813,Outlet
389,West Gear,1128299,2/11/2021,West,California,San Francisco,Men's,Street Footwear,"$14,943",$598,Online
390,West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Men's,Athletic Footwear,"$16,616",$764,Outlet
391,West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's,Street Footwear,"$20,145",$967,Online
392,Foot Locker,1185732,1/24/2020,Northeast,New York,New York,Women's,Apparel,"$13,920",$529,Online
393,West Gear,1128299,12/16/2021,South,Louisiana,New Orleans,Men's,Athletic Footwear,"$12,896",$567,Outlet
394,West Gear,1197831,6/4/2021,West,Idaho,Boise,Women's,Apparel,"$9,672",$532,Outlet
395,Foot Locker,1185732,3/3/2020,Northeast,New York,New York,Women's,Apparel,"$17,110",$616,Online
396,West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Men's,Street Footwear,"$21,930","$1,118",Online
397,Kohl's,1128299,7/25/2021,West,New Mexico,Albuquerque,Men's,Street Footwear,"$10,168",$397,Outlet
398,Sports Direct,1197831,7/25/2020,South,Texas,Houston,Men's,Street Footwear,"$5,100",$209,Outlet
399,Foot Locker,1185732,2/7/2021,Southeast,Georgia,Atlanta,Women's,Street Footwear,"$5,208",$156,Outlet
400,Walmart,1197831,9/6/2020,South,Texas,Houston,Men's,Athletic Footwear,"$8,160",$302,Outlet
401,Walmart,1185732,4/18/2020,Northeast,New York,New York,Women's,Apparel,"$17,980",$665,Online
402,Foot Locker,1185732,1/4/2020,Northeast,New York,New York,Women's,Athletic Footwear,"$10,127",$466,Online
403,Walmart,1197831,9/13/2020,South,Texas,Houston,Women's,Street Footwear,"$9,945",$368,Outlet
404,Walmart,1185732,4/26/2020,Northeast,New York,New York,Women's,Apparel,"$19,720",$749,Online
405,Foot Locker,1185732,1/27/2020,Northeast,New York,New York,Women's,Street Footwear,"$9,633",$472,Online
406,West Gear,1128299,1/21/2021,West,California,San Francisco,Women's,Athletic Footwear,"$13,260",$451,Outlet
407,Walmart,1185732,7/18/2020,Northeast,New York,New York,Women's,Apparel,"$19,720",$690,Online
408,Foot Locker,1185732,3/12/2020,Northeast,New York,New York,Women's,Street Footwear,"$11,362",$511,Online
409,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's,Street Footwear,"$15,950",$941,Online
410,Walmart,1197831,10/25/2020,South,Texas,Houston,Women's,Apparel,"$12,597",$781,Online
411,Foot Locker,1185732,12/5/2021,Southeast,South Carolina,Charleston,Men's,Street Footwear,"$19,430","$1,166",Online
412,Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's,Athletic Footwear,"$12,350",$457,Online
413,Foot Locker,1185732,1/26/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$11,025",$397,Outlet
414,Foot Locker,1185732,8/11/2020,Southeast,Florida,Miami,Women's,Apparel,"$10,127",$628,Online
415,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's,Street Footwear,"$17,340",$624,Outlet
416,Foot Locker,1185732,2/1/2020,Northeast,New York,New York,Men's,Athletic Footwear,"$11,025",$364,Outlet
417,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's,Street Footwear,"$14,573",$802,Online
418,West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Men's,Street Footwear,"$18,615",$875,Outlet
419,Foot Locker,1185732,2/2/2020,Northeast,New York,New York,Women's,Street Footwear,"$8,820",$335,Outlet
420,Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Men's,Street Footwear,"$11,362",$716,Online
421,Foot Locker,1197831,8/8/2021,West,Idaho,Boise,Men's,Athletic Footwear,"$9,435",$406,Outlet
422,West Gear,1128299,11/9/2020,West,California,San Francisco,Women's,Street Footwear,"$9,880",$405,Outlet
423,Walmart,1185732,5/1/2020,Northeast,New York,New York,Men's,Apparel,"$16,256",$683,Online
424,Walmart,1185732,4/21/2020,Northeast,New York,New York,Women's,Street Footwear,"$11,340",$442,Outlet
425,West Gear,1128299,1/15/2021,West,California,San Francisco,Women's,Athletic Footwear,"$11,362",$409,Outlet
426,Sports Direct,1197831,7/31/2020,South,Texas,Houston,Men's,Street Footwear,"$7,366",$331,Online
427,Walmart,1185732,4/23/2020,Northeast,New York,New York,Men's,Apparel,"$13,860",$513,Outlet
428,West Gear,1128299,1/27/2021,West,California,San Francisco,Women's,Athletic Footwear,"$9,633",$260,Outlet
429,Sports Direct,1197831,9/18/2021,South,Texas,Dallas,Women's,Street Footwear,"$11,176",$615,Online
430,Walmart,1197831,8/12/2020,South,Texas,Houston,Men's,Street Footwear,"$7,560",$295,Outlet
431,West Gear,1128299,2/7/2021,West,California,San Francisco,Women's,Street Footwear,"$9,880",$336,Outlet
